article_id,prod_name,product_type_name,product_group_name,colour_group_name,department_name,section_name,garment_group_name,detail_desc,image_url,combined_features
0179950002,Austin basic leather hip belt,Belt,Accessories,Yellowish Brown,Belts,Womens Big accessories,Accessories,Leather belt with a metal buckle. Width 2.5 cm.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/017/0179950002.jpg,austin basic leather hip belt belt accessories yellowish brown belts womens big accessories accessories leather belt with a metal buckle. width 2.5 cm.
0552974001,Angel playsuit,Shorts,Garment Lower body,White,Trouser,Womens Everyday Collection,Trousers,"Playsuit in a cotton weave with broderie anglaise, a stand-up collar with a button at the back of the neck, and an opening at the back that continues down to the waist. Short sleeves, seam at the waist with narrow elastication and wide legs with scalloped hems. Lined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/055/0552974001.jpg,"angel playsuit shorts garment lower body white trouser womens everyday collection trousers playsuit in a cotton weave with broderie anglaise, a stand-up collar with a button at the back of the neck, and an opening at the back that continues down to the waist. short sleeves, seam at the waist with narrow elastication and wide legs with scalloped hems. lined."
0490473019,Basic 5p Shaftless,Socks,Socks & Tights,White,Shopbasket Socks,"Womens Nightwear, Socks & Tigh",Socks and Tights,Fine-knit trainer socks in a soft cotton blend.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/049/0490473019.jpg,"basic 5p shaftless socks socks & tights white shopbasket socks womens nightwear, socks & tigh socks and tights fine-knit trainer socks in a soft cotton blend."
0491011003,Perrie Emb SPEED,Trousers,Garment Lower body,Light Blue,Trousers,Divided Collection,Trousers,"5-pocket jeans in washed denim with embroidery, a high waist and slightly wider legs with cut-off, raw-edge hems.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/049/0491011003.jpg,"perrie emb speed trousers garment lower body light blue trousers divided collection trousers 5-pocket jeans in washed denim with embroidery, a high waist and slightly wider legs with cut-off, raw-edge hems."
0443262021,Frank Tank,Vest top,Garment Upper body,Black,Light Basic Jersey,Men Underwear,Jersey Basic,Vest top in cotton jersey with a chest pocket.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/044/0443262021.jpg,frank tank vest top garment upper body black light basic jersey men underwear jersey basic vest top in cotton jersey with a chest pocket.
0553875011,Palma tee,T-shirt,Garment Upper body,White,Kids Girl Jersey Fancy,Kids Girl,Jersey Fancy,Short-sleeved top in printed cotton jersey.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/055/0553875011.jpg,palma tee t-shirt garment upper body white kids girl jersey fancy kids girl jersey fancy short-sleeved top in printed cotton jersey.
0287645022,2-p micro tights SG,Underwear Tights,Socks & Tights,Other Pink,Kids Girl S&T,Girls Underwear & Basics,Socks and Tights,Thin tights with an elasticated waist.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/028/0287645022.jpg,2-p micro tights sg underwear tights socks & tights other pink kids girl s&t girls underwear & basics socks and tights thin tights with an elasticated waist.
0551892005,TD small dot,Shirt,Garment Upper body,Dark Blue,Denim wardrobe H&M man inactive from S.6,Men Other 2,Unknown,"Shirt in premium cotton with a narrow turn-down collar, French front and yoke at the back. Long sleeves with adjustable buttoning at the cuffs, and a rounded hem. Slim fit with narrow shoulders and a tapered waist for a fitted silhouette.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/055/0551892005.jpg,"td small dot shirt garment upper body dark blue denim wardrobe h&m man inactive from s.6 men other 2 unknown shirt in premium cotton with a narrow turn-down collar, french front and yoke at the back. long sleeves with adjustable buttoning at the cuffs, and a rounded hem. slim fit with narrow shoulders and a tapered waist for a fitted silhouette."
0554479003,Ozzy Denim Shorts,Shorts,Garment Lower body,Dark Grey,Shorts,Divided Collection,Shorts,High-waisted shorts in superstretch twill with back pockets and sewn-in turn-ups at the hems.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/055/0554479003.jpg,ozzy denim shorts shorts garment lower body dark grey shorts divided collection shorts high-waisted shorts in superstretch twill with back pockets and sewn-in turn-ups at the hems.
0324963035,Classic PU sunglasscase,Other accessories,Accessories,Beige,Other items,Womens Small accessories,Accessories,Glasses case in imitation leather with an imitation suede lining. Flap with a reinforced front and press-stud fastening. Size 6x16 cm.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/032/0324963035.jpg,classic pu sunglasscase other accessories accessories beige other items womens small accessories accessories glasses case in imitation leather with an imitation suede lining. flap with a reinforced front and press-stud fastening. size 6x16 cm.
0474088001,Challe biker,Trousers,Garment Lower body,Dark Grey,Jersey Fancy DS,Divided Selected,Jersey Fancy,"Joggers in washed sweatshirt fabric with an elasticated drawstring waist and tapered legs with seams, decorative stitching and ribbed hems.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/047/0474088001.jpg,"challe biker trousers garment lower body dark grey jersey fancy ds divided selected jersey fancy joggers in washed sweatshirt fabric with an elasticated drawstring waist and tapered legs with seams, decorative stitching and ribbed hems."
0533261027,LS body solid 5PACK,Bodysuit,Garment Upper body,Dark Blue,Baby basics,Baby Essentials & Complements,Jersey Basic,Long-sleeved bodysuits in soft organic cotton jersey with press-studs at the crotch.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/053/0533261027.jpg,ls body solid 5pack bodysuit garment upper body dark blue baby basics baby essentials & complements jersey basic long-sleeved bodysuits in soft organic cotton jersey with press-studs at the crotch.
0417088003,Long Trucker Jacket,Jacket,Garment Upper body,Blue,Denim Other Garments,Ladies Denim,Trousers Denim,"Long jacket in washed denim with a collar, buttons down the front, flap chest pockets with a button and side pockets. 3/4-length sleeves with buttons at the cuffs, and an adjustable tab and button at the sides of the hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/041/0417088003.jpg,"long trucker jacket jacket garment upper body blue denim other garments ladies denim trousers denim long jacket in washed denim with a collar, buttons down the front, flap chest pockets with a button and side pockets. 3/4-length sleeves with buttons at the cuffs, and an adjustable tab and button at the sides of the hem."
0528198001,Ouzo body,Vest top,Garment Upper body,Black,Tops Fancy Jersey,Divided Collection,Jersey Fancy,"Body in flock-print mesh with shoulder straps, a low-cut back and press-studs at the crotch.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/052/0528198001.jpg,"ouzo body vest top garment upper body black tops fancy jersey divided collection jersey fancy body in flock-print mesh with shoulder straps, a low-cut back and press-studs at the crotch."
0416157027,Bruce skinny,Trousers,Garment Lower body,Dark Blue,Trouser,Contemporary Smart,Trousers,"5-pocket trousers in washed, slightly stretchy twill with a regular waist, zip fly and skinny legs. Skinny fit.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/041/0416157027.jpg,"bruce skinny trousers garment lower body dark blue trouser contemporary smart trousers 5-pocket trousers in washed, slightly stretchy twill with a regular waist, zip fly and skinny legs. skinny fit."
0379780024,Rita Ringer Tee,T-shirt,Garment Upper body,Dark Red,Basic 1,Divided Basics,Jersey Basic,Short T-shirt in soft jersey with a trim in a contrasting colour at the neckline and sleeves.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/037/0379780024.jpg,rita ringer tee t-shirt garment upper body dark red basic 1 divided basics jersey basic short t-shirt in soft jersey with a trim in a contrasting colour at the neckline and sleeves.
0416961006,Jade Denim Petite Trs,Trousers,Garment Lower body,Black,Trousers,Divided Collection,Trousers,"High-waisted jeans in washed superstretch denim with a zip fly and button, fake front pockets, real back pockets and super-skinny legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/041/0416961006.jpg,"jade denim petite trs trousers garment lower body black trousers divided collection trousers high-waisted jeans in washed superstretch denim with a zip fly and button, fake front pockets, real back pockets and super-skinny legs."
0451380032,Bruce denim,Trousers,Garment Lower body,Light Blue,Trouser,Contemporary Smart,Trousers,"5-pocket jeans in washed stretch denim with a regular waist, zip fly and skinny legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/045/0451380032.jpg,"bruce denim trousers garment lower body light blue trouser contemporary smart trousers 5-pocket jeans in washed stretch denim with a regular waist, zip fly and skinny legs."
0550827016,SAFFRON crewneck (1),Sweater,Garment Upper body,Dark Blue,Knitwear,Men Edition,Knitwear,"Top in a soft, gently draping silk and cotton blend with gently dropped shoulders and long sleeves. Ribbing around the neckline, cuffs and hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/055/0550827016.jpg,"saffron crewneck (1) sweater garment upper body dark blue knitwear men edition knitwear top in a soft, gently draping silk and cotton blend with gently dropped shoulders and long sleeves. ribbing around the neckline, cuffs and hem."
0540021001,Pause military coat,Coat,Garment Upper body,Dark Green,Jacket Smart,Mens Outerwear,Outdoor,"Double-breasted coat in a felted wool blend with shoulder tabs with a button, notch lapels, jetted front pockets with a flap and inner pocket, decorative buttons at the cuffs and a single back vent. Lined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/054/0540021001.jpg,"pause military coat coat garment upper body dark green jacket smart mens outerwear outdoor double-breasted coat in a felted wool blend with shoulder tabs with a button, notch lapels, jetted front pockets with a flap and inner pocket, decorative buttons at the cuffs and a single back vent. lined."
0453258004,Chuck Denim jkt (1),Jacket,Garment Upper body,Blue,Jacket Street,Mens Outerwear,Outdoor,"Jacket in washed denim with worn details, side pockets, flap chest pockets with a button and buttons at the cuffs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/045/0453258004.jpg,"chuck denim jkt (1) jacket garment upper body blue jacket street mens outerwear outdoor jacket in washed denim with worn details, side pockets, flap chest pockets with a button and buttons at the cuffs."
0511653001,MARLEY headband,Hair string,Accessories,Black,Ladies Sport Acc,Ladies H&M Sport,Accessories,"Headband in soft, thermal fleece. Width 6 cm at the front, 10 cm at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/051/0511653001.jpg,"marley headband hair string accessories black ladies sport acc ladies h&m sport accessories headband in soft, thermal fleece. width 6 cm at the front, 10 cm at the back."
0488012001,TP Axel 5-p anklesock BB,Socks,Socks & Tights,Grey,Young Boy Socks,Boys Underwear & Basics,Socks and Tights,Jacquard-knit socks in a soft cotton blend with elastication around the top.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/048/0488012001.jpg,tp axel 5-p anklesock bb socks socks & tights grey young boy socks boys underwear & basics socks and tights jacquard-knit socks in a soft cotton blend with elastication around the top.
0554444004,Bettan jumper,Sweater,Garment Upper body,Black,Knitwear,H&M+,Knitwear,"Jumper knitted in a soft cotton blend with long sleeves and ribbing around the neckline, cuffs and hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/055/0554444004.jpg,"bettan jumper sweater garment upper body black knitwear h&m+ knitwear jumper knitted in a soft cotton blend with long sleeves and ribbing around the neckline, cuffs and hem."
0486182001,Mandy tencel shirt,Shirt,Garment Upper body,Blue,Blouse,Womens Casual,Blouses,"Long shirt in a Tencel™ lyocell weave with buttons down the front and at the cuffs. Rounded hem with slits in the sides, slightly longer at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/048/0486182001.jpg,"mandy tencel shirt shirt garment upper body blue blouse womens casual blouses long shirt in a tencel™ lyocell weave with buttons down the front and at the cuffs. rounded hem with slits in the sides, slightly longer at the back."
